user_id,signup_date
4297,2023-09-03
4298,2021-11-11
4299,2023-01-10
4300,2021-02-28
4301,2023-05-12
4302,2022-10-15
4303,2021-01-21
4304,2022-02-16
4305,2020-04-07
4306,2023-09-30
4307,2020-07-26
4308,2021-08-08
4309,2020-06-14
4310,2020-01-22
4311,2020-06-02
4312,2023-08-11
4313,2020-08-06
4314,2021-10-30
4315,2020-08-17
4316,2020-01-20
4317,2021-07-06
4318,2022-08-07
4319,2020-05-27
4320,2023-02-05
4321,2021-02-06
4322,2021-08-18
4323,2021-01-01
4324,2023-12-08
4325,2023-08-25
4326,2022-03-12
4327,2022-07-06
4328,2023-03-03
4329,2023-07-30
4330,2020-03-13
4331,2021-04-25
4332,2023-10-07
4333,2021-07-13
4334,2023-09-11
4335,2022-01-14
4336,2020-04-09
4337,2022-12-18
4338,2021-05-22
4339,2020-09-14
4340,2021-02-16
4341,2022-12-24
4342,2021-08-17
4343,2023-03-23
4344,2020-09-22
4345,2022-03-31
4346,2023-01-07
4347,2023-08-31
4348,2021-10-23
4349,2022-08-04
4350,2021-07-13
4351,2022-07-05
4352,2022-06-09
4353,2023-06-25
4354,2022-05-17
4355,2021-09-01
4356,2021-02-17
4357,2020-01-25
4358,2020-10-10
4359,2022-05-30
4360,2020-10-27
4361,2022-12-27
4362,2022-10-27
4363,2022-03-27
4364,2023-03-06
4365,2023-04-02
4366,2020-03-23
4367,2023-12-14
4368,2023-01-01
4369,2023-06-14
4370,2020-02-15
4371,2021-09-09
4372,2022-07-16
4373,2020-09-18
4374,2020-06-24
4375,2023-04-04
4376,2021-10-18
4377,2022-04-21
4378,2021-01-04
4379,2020-02-23
4380,2021-11-20
4381,2023-12-13
4382,2023-09-26
4383,2023-02-24
4384,2023-12-03
4385,2021-01-01
4386,2023-07-18
4387,2021-10-05
4388,2021-01-13
4389,2020-03-13
4390,2022-07-03
4391,2023-06-25
4392,2022-05-09
4393,2020-02-12
4394,2021-01-11
4395,2022-11-30
4396,2020-06-18
4397,2020-07-30
4398,2020-02-08
4399,2021-01-03
4400,2022-01-26
4401,2020-05-30
4402,2023-02-08
4403,2023-12-30
4404,2022-12-06
4405,2022-10-20
4406,2022-01-06
4407,2023-10-21
4408,2020-03-09
4409,2020-10-25
4410,2022-08-01
4411,2022-03-12
4412,2020-10-22
4413,2020-07-21
4414,2020-03-01
4415,2022-08-03
4416,2022-08-20
4417,2023-08-30
4418,2023-03-30
4419,2020-11-26
4420,2020-12-03
4421,2023-08-20
4422,2023-09-23
4423,2021-09-30
4424,2020-10-01
4425,2023-04-02
4426,2020-11-14
4427,2021-08-11
4428,2021-05-18
4429,2021-01-21
4430,2022-05-19
4431,2022-04-12
4432,2022-10-11
4433,2021-08-25
4434,2021-11-21
4435,2021-05-08
4436,2021-05-04
4437,2021-12-21
4438,2023-01-01
4439,2021-05-23
4440,2021-01-24
4441,2020-10-21
4442,2023-10-24
4443,2022-03-06
4444,2022-05-14
4445,2021-07-02
4446,2021-10-10
4447,2021-07-21
4448,2023-04-25
4449,2022-05-02
4450,2022-02-08
4451,2021-03-20
4452,2020-12-28
4453,2020-05-02
4454,2023-04-26
4455,2022-01-11
4456,2021-11-10
4457,2021-02-23
4458,2023-06-29
4459,2023-09-20
4460,2020-04-01
4461,2020-03-03
4462,2021-05-26
4463,2023-03-08
4464,2023-04-23
4465,2023-05-13
4466,2022-02-10
4467,2023-05-22
4468,2020-09-12
4469,2020-05-14
4470,2022-05-24
4471,2022-04-01
4472,2020-03-28
4473,2022-09-14
4474,2023-05-15
4475,2023-02-26
4476,2022-04-02
4477,2022-10-23
4478,2022-08-31
4479,2022-07-22
4480,2020-04-30
4481,2023-11-09
4482,2022-11-27
4483,2023-09-26
4484,2022-10-04
4485,2022-07-13
4486,2021-10-06
4487,2021-12-14
4488,2022-05-09
4489,2020-01-21
4490,2020-08-29
4491,2021-03-30
4492,2022-08-20
4493,2021-09-12
4494,2020-10-29
4495,2022-03-13
4496,2022-08-21
4497,2020-03-09
4498,2023-02-26
4499,2020-07-14
4500,2020-05-19
4501,2020-10-09
4502,2020-11-07
4503,2022-01-15
4504,2020-10-03
4505,2020-03-01
4506,2023-09-04
4507,2020-02-21
4508,2020-06-01
4509,2023-08-27
4510,2021-06-27
4511,2021-07-20
4512,2023-11-13
4513,2021-09-13
4514,2023-04-15
4515,2023-10-17
4516,2020-11-09
4517,2022-03-17
4518,2022-04-27
4519,2020-04-06
4520,2022-05-30
4521,2023-05-21
4522,2022-04-08
4523,2020-05-16
4524,2022-10-26
4525,2022-10-07
4526,2020-04-18
4527,2021-06-30
4528,2022-11-28
4529,2021-10-23
4530,2021-02-28
4531,2021-09-21
4532,2020-09-17
4533,2023-12-20
4534,2020-03-27
4535,2021-04-09
4536,2020-03-16
4537,2021-04-15
4538,2021-02-17
4539,2022-04-04
4540,2022-06-13
4541,2021-12-26
4542,2021-04-01
4543,2023-08-01
4544,2023-06-16
4545,2021-10-14
4546,2021-11-02
4547,2023-10-27
4548,2021-05-09
4549,2022-12-04
4550,2023-11-25
4551,2023-06-24
4552,2021-08-19
4553,2021-03-25
4554,2021-04-29
4555,2021-10-07
4556,2021-09-11
4557,2022-11-07
4558,2021-10-23
4559,2022-01-27
4560,2020-10-15
4561,2023-12-08
4562,2021-12-21
4563,2021-09-29
4564,2020-08-22
4565,2021-02-19
4566,2022-07-26
4567,2021-05-13
4568,2022-08-31
4569,2021-09-25
4570,2022-10-16
4571,2020-04-24
4572,2022-07-20
4573,2021-11-04
4574,2023-06-11
4575,2022-10-31
4576,2020-07-24
4577,2020-09-03
4578,2022-01-27
4579,2023-02-24
4580,2020-05-26
4581,2020-04-27
4582,2023-11-06
4583,2021-02-15
4584,2020-12-28
4585,2020-05-16
4586,2023-04-13
4587,2023-08-05
4588,2022-08-15
4589,2020-01-19
4590,2020-07-13
4591,2020-11-25
4592,2020-06-23
4593,2022-09-28
4594,2021-03-24
4595,2022-08-03
4596,2023-10-09
4597,2020-05-20
4598,2022-01-27
4599,2022-07-18
4600,2020-04-02
4601,2020-08-26
4602,2020-07-23
4603,2021-07-13
4604,2023-12-27
4605,2020-09-01
4606,2022-04-11
4607,2023-09-02
4608,2022-07-13
4609,2020-10-21
4610,2021-10-01
4611,2022-05-05
4612,2023-07-29
4613,2020-01-17
4614,2020-03-11
4615,2023-07-16
4616,2023-09-10
4617,2020-10-31
4618,2022-10-27
4619,2023-08-30
4620,2022-03-27
4621,2023-01-31
4622,2022-03-31
4623,2020-07-11
4624,2021-06-12
4625,2020-06-19
4626,2020-09-07
4627,2023-11-11
4628,2023-05-15
4629,2021-06-24
4630,2021-02-19
4631,2022-03-04
4632,2023-11-04
4633,2023-03-13
4634,2020-01-25
4635,2021-10-29
4636,2023-01-01
4637,2021-09-23
4638,2023-01-21
4639,2021-05-19
4640,2020-12-01
4641,2021-02-28
4642,2021-05-13
4643,2023-10-19
4644,2022-08-04
4645,2021-09-21
4646,2023-05-07
4647,2021-12-18
4648,2023-12-07
4649,2020-12-04
4650,2021-10-20
4651,2022-08-19
4652,2021-03-04
4653,2022-06-17
4654,2020-05-18
4655,2022-07-30
4656,2021-06-25
4657,2020-02-26
4658,2023-06-09
4659,2021-10-19
4660,2021-03-10
4661,2021-01-18
4662,2021-07-13
4663,2020-07-12
4664,2021-06-17
4665,2021-06-01
4666,2021-12-16
4667,2022-01-20
4668,2020-07-03
4669,2020-10-18
4670,2023-09-20
4671,2022-01-01
4672,2020-04-25
4673,2022-04-04
4674,2022-12-08
4675,2021-11-15
4676,2020-03-22
4677,2022-04-13
4678,2020-11-28
4679,2021-07-10
4680,2020-11-30
4681,2021-06-15
4682,2020-08-08
4683,2021-09-26
4684,2020-11-18
4685,2020-01-03
4686,2020-07-24
4687,2020-02-09
4688,2020-02-28
4689,2022-08-08
4690,2021-07-27
4691,2021-10-05
4692,2022-04-22
4693,2023-02-19
4694,2021-09-10
4695,2020-04-05
4696,2023-12-08
4697,2023-06-12
4698,2022-06-16
4699,2022-12-21
4700,2023-07-03
4701,2021-07-14
4702,2022-06-23
4703,2020-12-13
4704,2021-11-01
4705,2023-02-21
4706,2020-11-12
4707,2021-12-19
4708,2022-12-07
4709,2023-12-03
4710,2023-03-05
4711,2023-05-09
4712,2020-09-06
4713,2020-11-09
4714,2023-10-23
4715,2023-12-23
4716,2022-03-17
4717,2023-08-30
4718,2023-10-10
4719,2021-04-29
4720,2023-05-19
4721,2020-02-13
4722,2021-07-24
4723,2021-08-05
4724,2023-01-20
4725,2023-07-12
4726,2022-06-13
4727,2020-08-07
4728,2022-07-13
4729,2021-02-04
4730,2023-11-24
4731,2021-12-27
4732,2022-09-17
4733,2022-06-17
4734,2022-05-07
4735,2022-03-14
4736,2021-05-04
4737,2022-07-26
4738,2022-04-23
4739,2023-07-16
4740,2020-09-23
4741,2020-02-23
4742,2021-06-11
4743,2021-09-07
4744,2022-12-18
4745,2022-11-29
4746,2023-06-14
4747,2022-08-12
4748,2021-01-20
4749,2022-01-03
4750,2021-12-16
4751,2021-10-11
4752,2020-10-26
4753,2021-01-29
4754,2023-05-15
4755,2023-09-21
4756,2021-08-15
4757,2021-05-28
4758,2023-04-16
4759,2021-01-30
4760,2021-01-05
4761,2022-05-07
4762,2022-03-01
4763,2021-10-19
4764,2023-09-03
4765,2022-01-05
4766,2023-10-24
4767,2021-01-18
4768,2020-03-02
4769,2021-05-19
4770,2020-08-26
4771,2020-07-13
4772,2021-11-08
4773,2023-05-30
4774,2020-03-01
4775,2023-02-26
4776,2022-09-16
4777,2021-11-15
4778,2020-06-04
4779,2023-11-02
4780,2022-07-11
4781,2022-05-17
4782,2022-06-21
4783,2022-09-25
4784,2022-09-01
4785,2023-05-15
4786,2021-01-22
4787,2022-06-05
4788,2022-04-17
4789,2023-09-25
4790,2020-12-05
4791,2020-07-22
4792,2020-06-09
4793,2021-01-26
4794,2022-02-07
4795,2021-07-28
4796,2021-06-17
4797,2022-12-29
4798,2022-06-11
4799,2021-02-08
4800,2021-08-30
4801,2022-04-07
4802,2023-02-17
4803,2021-11-20
4804,2022-06-20
4805,2023-05-25
4806,2020-02-25
4807,2020-12-31
4808,2021-03-30
4809,2020-04-13
4810,2020-03-17
4811,2020-08-17
4812,2023-07-05
4813,2023-07-11
4814,2020-11-26
4815,2023-04-20
4816,2022-06-11
4817,2021-11-18
4818,2020-01-27
4819,2023-07-23
4820,2020-10-25
4821,2022-08-14
4822,2022-03-09
4823,2023-01-19
4824,2021-04-24
4825,2021-07-26
4826,2021-04-02
4827,2020-12-30
4828,2022-05-08
4829,2020-12-16
4830,2023-11-24
4831,2020-09-09
4832,2022-02-19
4833,2022-03-13
4834,2022-10-08
4835,2021-04-03
4836,2022-07-05
4837,2021-05-13
4838,2022-08-07
4839,2021-05-22
4840,2023-08-20
4841,2021-05-15
4842,2022-03-13
4843,2021-08-20
4844,2020-06-14
4845,2023-12-09
4846,2021-04-06
4847,2022-07-08
4848,2020-04-23
4849,2023-12-27
4850,2022-09-18
4851,2023-10-11
4852,2020-07-25
4853,2023-06-12
4854,2023-10-10
4855,2021-05-29
4856,2023-05-16
4857,2021-12-09
4858,2023-02-22
4859,2020-05-17
4860,2020-12-04
4861,2021-06-20
4862,2020-03-08
4863,2021-01-17
4864,2020-01-19
4865,2021-11-13
4866,2020-03-14
4867,2021-07-26
4868,2022-07-27
4869,2023-07-23
4870,2022-12-07
4871,2020-07-29
4872,2022-05-04
4873,2021-10-12
4874,2022-09-20
4875,2021-11-25
4876,2021-06-23
4877,2023-04-29
4878,2023-08-31
4879,2022-06-19
4880,2022-02-18
4881,2023-02-10
4882,2020-06-18
4883,2022-11-03
4884,2020-10-14
4885,2020-07-07
4886,2022-07-02
4887,2023-03-24
4888,2021-11-24
4889,2022-06-06
4890,2021-04-15
4891,2023-01-03
4892,2020-10-03
4893,2022-07-28
4894,2023-09-28
4895,2023-12-19
4896,2021-07-24
4897,2022-05-06
4898,2022-09-27
4899,2023-04-20
4900,2021-04-02
4901,2022-07-06
4902,2022-04-12
4903,2022-12-23
4904,2022-04-18
4905,2023-07-07
4906,2020-07-11
4907,2021-09-07
4908,2021-02-09
4909,2022-07-31
4910,2021-12-21
4911,2020-04-02
4912,2021-03-05
4913,2021-10-15
4914,2023-12-28
4915,2023-11-28
4916,2021-03-09
4917,2023-02-09
4918,2021-01-09
4919,2022-12-18
4920,2022-12-02
4921,2020-07-25
4922,2022-02-18
4923,2023-08-12
4924,2023-02-15
4925,2021-06-15
4926,2023-05-30
4927,2020-06-14
4928,2021-10-04
4929,2023-03-25
4930,2023-04-22
4931,2020-03-30
4932,2023-01-22
4933,2020-01-13
4934,2022-08-30
4935,2022-03-15
4936,2022-08-02
4937,2022-01-11
4938,2022-05-25
4939,2023-03-19
4940,2021-10-21
4941,2022-10-28
4942,2022-11-18
4943,2020-10-22
4944,2022-09-12
4945,2022-07-14
4946,2021-10-01
4947,2020-12-05
4948,2021-09-19
4949,2021-03-14
4950,2023-03-13
4951,2022-07-30
4952,2022-04-09
4953,2021-06-02
4954,2022-09-02
4955,2022-12-04
4956,2022-08-12
4957,2023-06-16
4958,2022-08-09
4959,2022-08-01
4960,2020-06-03
4961,2023-04-19
4962,2023-05-23
4963,2020-03-28
4964,2023-07-03
4965,2023-01-01
4966,2022-07-19
4967,2020-06-27
4968,2020-07-30
4969,2023-06-11
4970,2021-04-09
4971,2023-05-31
4972,2021-09-22
4973,2022-04-04
4974,2023-07-11
4975,2023-05-15
4976,2021-08-29
4977,2022-06-03
4978,2020-12-31
4979,2020-10-02
4980,2021-01-14
4981,2023-08-25
4982,2023-07-15
4983,2022-08-02
4984,2022-12-23
4985,2022-03-20
4986,2023-10-05
4987,2022-07-13
4988,2021-05-08
4989,2023-01-26
4990,2022-12-30
4991,2020-12-29
4992,2021-07-23
4993,2022-02-01
4994,2020-10-02
4995,2020-02-19
4996,2023-10-13
4997,2021-12-28
4998,2022-06-24
4999,2022-07-16
5000,2021-07-17
