user_id,signup_date,plan,monthly_revenue,churned,sessions_last_month
2170,2022-02-21,Pro,50,0,9
2171,2020-02-12,Basic,20,0,6
2172,2022-08-01,Enterprise,120,1,9
2173,2020-12-08,Enterprise,120,1,11
2174,2023-09-11,Free,0,0,3
2175,2021-05-12,Free,0,1,0
2176,2020-12-29,Enterprise,120,0,11
2177,2022-06-09,Enterprise,120,1,2
2178,2021-03-02,Free,0,1,5
2179,2022-10-01,Pro,50,0,7
2180,2020-01-21,Basic,20,1,12
2181,2021-02-10,Free,0,1,3
2182,2021-09-10,Pro,50,0,11
2183,2022-10-11,Free,0,1,4
2184,2020-12-01,Enterprise,120,0,11
2185,2023-02-14,Free,0,1,4
2186,2023-02-21,Basic,20,0,10
2187,2021-02-02,Free,0,1,3
2188,2022-03-03,Basic,20,0,9
2189,2021-12-15,Basic,20,1,13
2190,2020-02-20,Free,0,0,2
2191,2020-11-19,Basic,20,1,12
2192,2022-02-27,Basic,20,0,13
2193,2020-05-20,Free,0,0,5
2194,2021-04-14,Pro,50,0,14
2195,2022-02-25,Free,0,1,4
2196,2023-09-19,Basic,20,0,7
2197,2022-08-21,Basic,20,0,9
2198,2022-10-04,Basic,20,1,8
2199,2021-01-07,Free,0,0,3
2200,2021-05-08,Basic,20,1,5
2201,2022-01-20,Basic,20,0,7
2202,2023-03-25,Pro,50,1,16
2203,2020-10-17,Pro,50,0,9
2204,2023-03-13,Basic,20,0,8
2205,2020-04-15,Free,0,0,1
2206,2023-12-14,Free,0,1,3
2207,2021-10-31,Free,0,1,4
2208,2020-01-02,Free,0,0,2
2209,2021-08-11,Free,0,1,2
2210,2021-10-05,Free,0,0,4
2211,2020-03-30,Free,0,0,3
2212,2023-09-30,Free,0,1,4
2213,2020-12-15,Free,0,0,1
2214,2023-07-10,Free,0,1,4
2215,2023-10-06,Free,0,1,1
2216,2023-02-05,Basic,20,0,13
2217,2022-11-28,Basic,20,0,6
2218,2022-06-27,Free,0,1,1
2219,2020-06-07,Basic,20,0,8
2220,2022-08-16,Free,0,1,2
2221,2020-11-07,Free,0,0,7
2222,2023-06-18,Free,0,1,6
2223,2021-03-20,Basic,20,0,8
2224,2020-10-24,Basic,20,1,8
2225,2022-08-09,Free,0,1,2
2226,2020-02-05,Free,0,1,3
2227,2023-01-12,Pro,50,0,9
2228,2023-11-09,Free,0,1,3
2229,2023-04-10,Free,0,0,3
2230,2023-10-31,Pro,50,0,8
2231,2023-10-17,Pro,50,0,9
2232,2021-07-12,Basic,20,1,10
2233,2022-06-09,Basic,20,1,13
2234,2020-05-20,Free,0,1,2
2235,2022-06-05,Free,0,1,3
2236,2023-02-15,Basic,20,1,8
2237,2023-07-24,Free,0,0,7
2238,2021-12-26,Basic,20,0,15
2239,2023-05-28,Enterprise,120,0,8
2240,2022-11-15,Enterprise,120,0,9
2241,2021-06-04,Free,0,1,3
2242,2020-01-10,Basic,20,0,9
2243,2022-09-10,Basic,20,1,13
2244,2021-01-12,Pro,50,0,10
2245,2021-11-12,Free,0,1,1
2246,2021-08-06,Free,0,0,3
2247,2020-05-31,Free,0,1,0
2248,2021-12-20,Free,0,0,2
2249,2022-12-08,Free,0,1,3
2250,2023-03-23,Pro,50,0,13
2251,2022-05-08,Basic,20,1,10
2252,2023-08-09,Free,0,0,2
2253,2020-02-19,Basic,20,0,6
2254,2021-10-25,Free,0,1,3
2255,2021-06-14,Pro,50,0,15
2256,2022-12-19,Enterprise,120,0,10
2257,2023-04-05,Enterprise,120,0,6
2258,2023-05-10,Pro,50,0,13
2259,2022-05-06,Free,0,1,4
2260,2020-05-25,Free,0,1,1
2261,2022-07-03,Basic,20,0,9
2262,2022-09-19,Enterprise,120,0,5
2263,2020-08-29,Free,0,1,2
2264,2021-08-03,Free,0,0,1
2265,2021-11-17,Pro,50,0,13
2266,2021-04-27,Free,0,1,4
2267,2023-02-05,Basic,20,0,8
2268,2023-06-03,Basic,20,0,8
2269,2021-11-03,Free,0,0,4
2270,2021-09-22,Free,0,0,4
2271,2021-10-22,Pro,50,1,12
2272,2021-10-23,Basic,20,0,12
2273,2023-12-26,Enterprise,120,0,16
2274,2022-03-15,Free,0,1,6
2275,2021-02-22,Free,0,0,5
2276,2022-09-14,Pro,50,0,8
2277,2023-03-29,Basic,20,0,6
2278,2021-10-11,Free,0,1,4
2279,2022-08-26,Pro,50,0,7
2280,2021-08-12,Free,0,1,2
2281,2023-01-05,Free,0,0,1
2282,2021-05-23,Free,0,1,3
2283,2021-03-16,Free,0,1,1
2284,2023-07-01,Basic,20,0,8
2285,2022-07-09,Basic,20,0,14
2286,2022-02-08,Pro,50,0,9
2287,2023-09-05,Enterprise,120,0,7
2288,2020-09-19,Free,0,1,2
2289,2023-10-29,Free,0,1,5
2290,2021-09-28,Free,0,1,1
2291,2023-04-05,Free,0,0,1
2292,2021-04-03,Basic,20,0,8
2293,2022-09-25,Pro,50,1,10
2294,2023-07-27,Pro,50,0,15
2295,2021-11-30,Free,0,0,4
2296,2020-10-28,Free,0,0,0
2297,2023-05-26,Basic,20,1,13
2298,2023-01-30,Free,0,1,5
2299,2021-07-07,Basic,20,1,13
2300,2020-10-14,Enterprise,120,0,5
2301,2023-04-05,Free,0,0,2
2302,2021-09-12,Pro,50,0,9
2303,2022-10-02,Basic,20,0,8
2304,2020-02-05,Free,0,1,7
2305,2022-01-13,Basic,20,1,12
2306,2020-12-18,Free,0,0,3
2307,2020-03-13,Free,0,1,1
2308,2021-10-09,Basic,20,1,8
2309,2023-10-08,Pro,50,0,8
2310,2022-12-29,Free,0,1,4
2311,2021-02-28,Free,0,0,2
2312,2022-09-25,Pro,50,1,9
2313,2021-12-08,Pro,50,0,9
2314,2021-07-14,Pro,50,0,13
2315,2022-04-07,Free,0,0,3
2316,2022-08-13,Enterprise,120,1,8
2317,2021-05-31,Free,0,1,4
2318,2021-03-03,Basic,20,0,10
2319,2020-06-08,Free,0,1,5
2320,2020-05-28,Basic,20,0,15
2321,2022-02-14,Free,0,1,2
2322,2023-06-07,Basic,20,1,8
2323,2020-03-07,Free,0,0,5
2324,2022-10-10,Free,0,0,4
2325,2021-01-15,Basic,20,0,8
2326,2020-02-27,Pro,50,0,15
2327,2023-07-06,Enterprise,120,0,11
2328,2020-12-07,Free,0,0,4
2329,2023-02-27,Pro,50,1,8
2330,2021-12-27,Basic,20,0,8
2331,2023-04-10,Free,0,1,1
2332,2022-02-08,Free,0,1,4
2333,2021-09-05,Basic,20,0,7
2334,2023-05-17,Enterprise,120,0,11
2335,2020-12-19,Basic,20,0,14
2336,2020-04-25,Basic,20,0,11
2337,2023-07-11,Basic,20,0,11
2338,2021-10-23,Free,0,1,0
2339,2021-03-28,Pro,50,0,13
2340,2020-10-13,Pro,50,0,7
2341,2023-08-19,Free,0,0,6
2342,2022-10-13,Pro,50,1,11
2343,2020-11-06,Free,0,1,3
2344,2020-07-26,Enterprise,120,0,11
2345,2021-09-09,Free,0,0,2
2346,2021-03-21,Free,0,1,0
2347,2021-10-31,Free,0,0,3
2348,2021-09-24,Basic,20,0,10
2349,2020-02-24,Free,0,0,2
2350,2022-06-30,Basic,20,0,8
2351,2022-11-01,Basic,20,0,8
2352,2021-10-18,Pro,50,0,14
2353,2023-11-24,Free,0,0,3
2354,2022-09-06,Basic,20,0,2
2355,2021-05-29,Free,0,0,2
2356,2020-08-24,Pro,50,1,12
2357,2023-07-26,Free,0,1,3
2358,2020-12-13,Enterprise,120,0,13
2359,2021-09-18,Pro,50,0,7
2360,2023-02-01,Basic,20,1,11
2361,2021-09-21,Basic,20,0,9
2362,2023-06-25,Free,0,0,2
2363,2020-12-29,Free,0,0,3
2364,2020-11-16,Pro,50,0,6
2365,2020-10-12,Enterprise,120,0,8
2366,2020-05-28,Free,0,1,6
2367,2023-01-12,Basic,20,1,15
2368,2021-02-09,Pro,50,0,12
2369,2022-09-04,Basic,20,0,15
2370,2021-03-31,Free,0,1,2
2371,2022-03-10,Free,0,1,2
2372,2023-03-30,Free,0,1,2
2373,2022-10-09,Pro,50,0,5
2374,2022-02-22,Basic,20,1,8
2375,2021-04-04,Basic,20,0,16
2376,2022-01-07,Enterprise,120,0,9
2377,2021-05-23,Basic,20,0,18
2378,2021-04-25,Pro,50,0,11
2379,2020-04-23,Basic,20,0,11
2380,2022-01-18,Free,0,1,2
2381,2020-12-26,Enterprise,120,0,8
2382,2020-12-06,Basic,20,1,13
2383,2022-02-08,Free,0,0,2
2384,2022-01-30,Free,0,0,7
2385,2022-08-26,Free,0,1,3
2386,2021-03-24,Basic,20,1,11
2387,2022-04-14,Pro,50,0,10
2388,2023-04-18,Enterprise,120,0,10
2389,2023-12-01,Enterprise,120,0,11
2390,2023-05-04,Free,0,1,3
2391,2020-11-06,Free,0,0,3
2392,2020-09-18,Free,0,1,1
2393,2023-12-13,Pro,50,1,10
2394,2021-02-09,Free,0,1,0
2395,2020-05-22,Basic,20,0,8
2396,2020-12-07,Pro,50,0,11
2397,2023-09-01,Basic,20,0,9
2398,2023-01-29,Free,0,0,0
2399,2020-08-31,Enterprise,120,1,8
2400,2021-05-04,Enterprise,120,0,6
2401,2020-01-12,Free,0,1,5
2402,2023-06-16,Basic,20,1,8
2403,2021-07-14,Enterprise,120,0,6
2404,2020-02-11,Free,0,0,0
2405,2021-11-08,Basic,20,1,6
2406,2021-08-16,Free,0,1,1
2407,2023-12-23,Basic,20,1,12
2408,2023-03-27,Free,0,1,7
2409,2023-05-24,Basic,20,0,11
2410,2020-05-13,Free,0,1,3
2411,2022-12-26,Basic,20,0,11
2412,2022-10-27,Enterprise,120,1,6
2413,2022-08-05,Pro,50,0,8
2414,2020-03-13,Pro,50,0,13
2415,2021-02-02,Basic,20,0,8
2416,2023-11-29,Free,0,1,2
2417,2021-07-31,Free,0,1,0
2418,2022-05-08,Enterprise,120,0,8
2419,2020-05-09,Free,0,0,3
2420,2022-07-19,Free,0,0,1
2421,2023-05-14,Pro,50,0,10
2422,2020-09-22,Free,0,0,4
2423,2022-03-03,Free,0,1,1
2424,2020-09-09,Enterprise,120,0,9
2425,2022-04-01,Pro,50,0,8
2426,2023-08-05,Basic,20,0,10
2427,2020-06-12,Enterprise,120,0,8
2428,2020-04-04,Basic,20,0,14
2429,2022-04-12,Pro,50,1,13
2430,2023-02-07,Free,0,1,4
2431,2020-12-01,Free,0,0,1
2432,2022-04-01,Basic,20,0,9
2433,2020-08-25,Pro,50,1,17
2434,2021-01-15,Basic,20,0,15
2435,2023-12-30,Free,0,0,5
2436,2022-06-17,Free,0,0,6
2437,2021-04-27,Pro,50,0,8
2438,2022-06-20,Free,0,0,5
2439,2022-11-14,Basic,20,0,7
2440,2023-02-14,Free,0,0,1
2441,2021-04-26,Free,0,1,1
2442,2023-11-16,Basic,20,1,7
2443,2022-07-05,Basic,20,0,17
2444,2022-09-20,Free,0,1,4
2445,2022-08-21,Free,0,0,8
2446,2021-06-20,Pro,50,1,7
2447,2023-01-07,Free,0,1,2
2448,2023-04-11,Basic,20,0,10
2449,2022-11-01,Enterprise,120,0,7
2450,2020-05-07,Free,0,0,3
2451,2020-04-01,Enterprise,120,1,8
2452,2021-06-26,Free,0,0,3
2453,2022-04-25,Basic,20,0,14
2454,2022-09-15,Free,0,1,6
2455,2021-03-22,Enterprise,120,0,6
2456,2021-01-24,Free,0,1,7
2457,2021-11-02,Free,0,0,3
2458,2020-02-12,Enterprise,120,0,9
2459,2020-09-10,Basic,20,0,8
2460,2023-02-27,Basic,20,0,5
2461,2022-12-19,Free,0,0,3
2462,2021-10-24,Pro,50,0,13
2463,2021-04-11,Free,0,1,1
2464,2020-10-13,Free,0,1,2
2465,2022-10-07,Basic,20,1,11
2466,2022-02-16,Free,0,0,3
2467,2020-12-10,Enterprise,120,1,11
2468,2021-10-03,Enterprise,120,0,7
2469,2021-01-16,Pro,50,1,11
2470,2021-11-20,Pro,50,0,14
2471,2023-06-30,Basic,20,0,10
2472,2022-12-15,Free,0,0,5
2473,2021-04-01,Pro,50,0,7
2474,2022-09-09,Free,0,1,7
2475,2020-03-23,Free,0,0,7
2476,2023-01-27,Pro,50,0,12
2477,2020-05-28,Basic,20,0,8
2478,2023-09-14,Pro,50,0,6
2479,2023-03-25,Free,0,1,3
2480,2020-07-08,Basic,20,1,12
2481,2022-06-01,Free,0,1,5
2482,2020-09-19,Basic,20,1,9
2483,2023-01-08,Pro,50,0,7
2484,2021-02-03,Basic,20,0,7
2485,2022-02-02,Free,0,0,3
2486,2021-08-31,Free,0,1,4
2487,2023-07-07,Free,0,1,4
2488,2022-02-23,Basic,20,0,12
2489,2020-04-10,Enterprise,120,0,8
2490,2023-10-14,Free,0,1,1
2491,2023-11-04,Pro,50,0,12
2492,2022-03-30,Pro,50,0,7
2493,2023-05-29,Basic,20,1,4
2494,2022-03-30,Basic,20,0,12
2495,2021-02-23,Pro,50,1,12
2496,2020-05-03,Free,0,0,5
2497,2021-02-25,Free,0,1,4
2498,2023-06-08,Free,0,0,3
2499,2022-12-22,Enterprise,120,1,18
2500,2022-02-06,Enterprise,120,0,9
2501,2021-04-27,Pro,50,1,11
2502,2021-06-02,Free,0,0,4
2503,2020-06-03,Basic,20,0,14
2504,2020-04-01,Free,0,1,3
2505,2022-09-08,Free,0,0,3
2506,2021-03-30,Basic,20,0,16
2507,2021-08-20,Enterprise,120,0,14
2508,2021-05-24,Enterprise,120,1,12
2509,2023-04-21,Basic,20,0,8
2510,2021-01-20,Free,0,1,1
2511,2021-02-08,Free,0,1,4
2512,2020-09-02,Free,0,1,2
2513,2022-01-11,Pro,50,0,11
2514,2021-10-22,Pro,50,0,12
2515,2021-10-11,Free,0,1,4
2516,2023-12-17,Basic,20,0,13
2517,2022-06-19,Free,0,0,1
2518,2020-03-05,Free,0,1,1
2519,2022-11-02,Basic,20,1,5
2520,2020-07-31,Free,0,0,1
2521,2020-08-29,Basic,20,0,13
2522,2021-05-07,Pro,50,0,10
2523,2023-05-21,Basic,20,0,12
2524,2020-12-03,Free,0,0,0
2525,2020-06-21,Free,0,1,4
2526,2021-11-02,Basic,20,0,10
2527,2020-06-12,Free,0,0,4
2528,2021-04-09,Free,0,1,5
2529,2022-09-21,Basic,20,0,8
2530,2021-05-11,Basic,20,1,11
2531,2021-11-30,Pro,50,0,12
2532,2021-01-29,Free,0,1,0
2533,2021-12-03,Pro,50,0,9
2534,2020-11-03,Free,0,1,2
2535,2020-07-01,Free,0,1,5
2536,2021-09-20,Basic,20,1,8
2537,2021-05-24,Basic,20,1,6
2538,2021-06-29,Enterprise,120,0,16
2539,2021-09-15,Pro,50,0,8
2540,2021-08-16,Enterprise,120,1,10
2541,2022-01-13,Enterprise,120,0,12
2542,2023-06-04,Basic,20,1,9
2543,2023-12-30,Basic,20,1,7
2544,2023-12-16,Basic,20,0,12
2545,2021-07-07,Enterprise,120,0,7
2546,2020-01-21,Pro,50,0,10
2547,2021-07-07,Free,0,1,2
2548,2021-01-31,Pro,50,0,15
2549,2021-09-16,Free,0,0,3
2550,2020-04-14,Basic,20,0,13
2551,2020-07-10,Free,0,0,2
2552,2020-01-17,Basic,20,1,12
2553,2023-02-17,Pro,50,0,11
2554,2021-01-27,Free,0,0,4
2555,2021-02-28,Free,0,1,2
2556,2020-05-08,Free,0,1,4
2557,2023-02-27,Basic,20,1,11
2558,2021-07-25,Free,0,1,3
2559,2020-01-29,Free,0,1,0
2560,2023-01-25,Free,0,1,5
2561,2022-10-30,Basic,20,0,9
2562,2020-08-29,Free,0,1,1
2563,2020-08-19,Pro,50,0,8
2564,2022-02-27,Free,0,1,1
2565,2023-07-31,Basic,20,0,12
2566,2021-12-15,Free,0,0,2
2567,2022-01-28,Basic,20,0,5
2568,2022-03-12,Free,0,0,3
2569,2022-02-14,Pro,50,0,8
2570,2021-12-26,Enterprise,120,0,9
2571,2020-07-18,Enterprise,120,0,8
2572,2022-08-02,Basic,20,0,8
2573,2020-03-19,Basic,20,0,9
2574,2022-08-13,Pro,50,1,7
2575,2022-05-05,Basic,20,1,8
2576,2023-04-11,Free,0,0,6
2577,2021-04-11,Pro,50,1,10
2578,2021-08-03,Basic,20,1,17
2579,2023-12-10,Free,0,1,2
2580,2022-07-28,Free,0,0,4
2581,2021-03-24,Free,0,1,2
2582,2020-03-27,Basic,20,0,14
2583,2020-04-10,Free,0,0,2
2584,2022-10-28,Free,0,1,2
2585,2022-04-24,Free,0,0,4
2586,2023-05-08,Basic,20,0,9
2587,2020-03-27,Pro,50,0,6
2588,2020-02-12,Free,0,0,4
2589,2023-11-09,Free,0,0,4
2590,2023-12-29,Free,0,1,2
2591,2021-02-11,Enterprise,120,0,9
2592,2021-10-25,Basic,20,0,8
2593,2022-11-06,Basic,20,0,10
2594,2020-05-27,Free,0,0,2
2595,2020-10-03,Pro,50,0,8
2596,2020-08-19,Basic,20,1,9
2597,2020-12-31,Free,0,0,2
2598,2023-06-05,Free,0,1,1
2599,2021-03-11,Free,0,0,3
2600,2021-02-02,Pro,50,1,12
2601,2023-05-19,Pro,50,0,6
2602,2023-11-15,Basic,20,0,10
2603,2021-05-13,Pro,50,0,18
2604,2021-06-23,Free,0,0,4
2605,2021-07-16,Basic,20,0,6
2606,2021-03-17,Basic,20,0,12
2607,2023-07-08,Free,0,0,1
2608,2022-02-11,Pro,50,0,5
2609,2020-12-15,Free,0,0,2
2610,2023-10-07,Free,0,0,5
2611,2021-06-03,Basic,20,0,12
2612,2023-09-05,Basic,20,0,8
2613,2020-05-17,Basic,20,1,13
2614,2022-09-18,Free,0,0,2
2615,2021-01-02,Pro,50,0,11
2616,2023-05-28,Basic,20,0,10
2617,2023-09-22,Basic,20,1,15
2618,2023-05-31,Enterprise,120,0,16
2619,2020-12-25,Pro,50,0,10
2620,2022-07-09,Free,0,1,1
2621,2020-11-24,Pro,50,0,9
2622,2022-08-19,Free,0,1,1
2623,2021-04-07,Free,0,1,5
2624,2022-08-03,Basic,20,1,11
2625,2022-08-20,Enterprise,120,0,9
2626,2023-11-06,Free,0,0,2
2627,2022-04-15,Basic,20,1,14
2628,2020-06-17,Free,0,0,7
2629,2020-08-04,Pro,50,0,4
2630,2021-01-12,Basic,20,1,6
2631,2020-04-28,Basic,20,0,13
2632,2020-07-08,Free,0,1,4
2633,2022-02-05,Pro,50,0,8
2634,2021-01-04,Enterprise,120,1,12
2635,2020-05-28,Basic,20,0,9
2636,2021-10-13,Basic,20,1,10
2637,2022-02-08,Enterprise,120,0,6
2638,2021-01-08,Free,0,0,3
2639,2022-02-19,Pro,50,1,8
2640,2020-06-08,Pro,50,0,16
2641,2020-12-16,Free,0,1,1
2642,2023-08-04,Basic,20,0,5
2643,2023-08-04,Free,0,1,2
2644,2022-06-10,Basic,20,1,9
2645,2023-06-03,Basic,20,0,8
2646,2021-06-06,Free,0,1,2
2647,2021-06-05,Basic,20,0,16
2648,2022-02-21,Free,0,1,5
2649,2020-09-29,Free,0,1,3
2650,2022-07-24,Free,0,1,6
2651,2023-11-26,Pro,50,0,15
2652,2020-07-01,Free,0,1,3
2653,2021-05-02,Pro,50,0,10
2654,2022-04-25,Basic,20,1,6
2655,2020-05-03,Free,0,1,3
2656,2022-09-11,Pro,50,0,17
2657,2022-02-28,Basic,20,1,8
2658,2021-02-17,Basic,20,0,14
2659,2023-04-10,Free,0,1,1
2660,2023-08-04,Free,0,1,3
2661,2023-12-29,Free,0,1,3
2662,2021-11-16,Free,0,1,5
2663,2020-04-22,Free,0,1,2
2664,2022-06-06,Free,0,0,0
2665,2020-05-01,Free,0,0,1
2666,2023-05-30,Free,0,0,3
2667,2020-02-08,Free,0,0,2
2668,2021-05-11,Free,0,1,5
2669,2022-02-18,Enterprise,120,1,7
2670,2023-06-10,Free,0,0,4
2671,2022-07-31,Basic,20,1,8
2672,2020-05-28,Free,0,1,4
2673,2023-11-21,Enterprise,120,0,13
2674,2022-10-18,Free,0,0,1
2675,2021-10-22,Enterprise,120,0,9
2676,2020-10-28,Basic,20,0,7
2677,2023-10-15,Free,0,0,4
2678,2020-08-25,Pro,50,0,13
2679,2021-10-08,Basic,20,0,9
2680,2021-10-24,Free,0,0,5
2681,2020-08-23,Pro,50,1,9
2682,2020-07-21,Enterprise,120,0,16
2683,2020-09-12,Basic,20,1,7
2684,2021-08-20,Free,0,1,2
2685,2021-10-23,Pro,50,0,9
2686,2020-08-22,Basic,20,0,13
2687,2023-09-30,Pro,50,1,15
2688,2021-06-17,Basic,20,1,7
2689,2022-05-09,Free,0,1,1
2690,2022-02-08,Enterprise,120,0,12
2691,2021-06-24,Free,0,1,1
2692,2020-07-31,Free,0,1,2
2693,2021-04-07,Basic,20,1,13
2694,2021-03-11,Basic,20,0,13
2695,2020-10-09,Free,0,0,5
2696,2023-12-01,Pro,50,0,9
2697,2020-03-28,Free,0,1,3
2698,2022-12-03,Basic,20,1,10
2699,2021-04-05,Pro,50,0,8
2700,2020-10-04,Free,0,0,4
2701,2021-02-24,Free,0,1,5
2702,2023-10-08,Free,0,1,6
2703,2021-11-26,Enterprise,120,0,9
2704,2021-05-29,Free,0,1,6
2705,2021-12-03,Free,0,0,0
2706,2020-01-19,Basic,20,0,12
2707,2020-01-23,Basic,20,1,8
2708,2021-02-16,Free,0,0,3
2709,2022-11-19,Basic,20,0,8
2710,2020-04-17,Free,0,1,2
2711,2023-10-22,Enterprise,120,1,13
2712,2023-07-28,Free,0,1,5
2713,2023-02-25,Free,0,1,0
2714,2023-06-06,Basic,20,0,9
2715,2023-02-08,Free,0,0,3
2716,2020-05-15,Basic,20,1,8
2717,2020-12-27,Free,0,1,2
2718,2023-04-24,Free,0,1,3
2719,2020-05-08,Pro,50,0,8
2720,2023-07-08,Basic,20,0,15
2721,2021-05-29,Basic,20,1,8
2722,2021-03-24,Free,0,1,2
2723,2023-02-01,Free,0,0,3
2724,2023-06-01,Free,0,1,2
2725,2022-05-23,Free,0,1,2
2726,2021-04-17,Basic,20,0,8
2727,2022-10-30,Pro,50,0,4
2728,2023-11-29,Free,0,0,5
2729,2020-10-28,Free,0,1,2
2730,2020-08-18,Free,0,1,4
2731,2022-07-11,Free,0,0,2
2732,2022-12-25,Free,0,1,4
2733,2022-07-25,Enterprise,120,0,9
2734,2020-04-21,Basic,20,0,11
2735,2022-11-02,Enterprise,120,0,6
2736,2023-11-17,Pro,50,1,7
2737,2021-05-14,Basic,20,0,14
2738,2022-07-20,Basic,20,0,7
2739,2021-08-20,Free,0,1,1
2740,2020-08-21,Basic,20,1,7
2741,2021-08-24,Enterprise,120,0,9
2742,2020-11-09,Free,0,1,4
2743,2021-07-19,Pro,50,0,12
2744,2022-11-01,Free,0,0,5
2745,2020-07-27,Pro,50,0,5
2746,2022-11-03,Enterprise,120,0,7
2747,2023-12-12,Basic,20,0,12
2748,2023-11-01,Basic,20,0,12
2749,2022-11-09,Basic,20,0,8
2750,2021-08-09,Pro,50,0,8
2751,2022-10-11,Enterprise,120,0,12
2752,2022-12-29,Pro,50,0,9
2753,2023-05-19,Basic,20,1,12
2754,2023-01-29,Basic,20,1,8
2755,2021-11-28,Pro,50,0,5
2756,2020-05-11,Basic,20,1,8
2757,2023-11-05,Pro,50,1,7
2758,2023-03-01,Basic,20,0,14
2759,2022-11-09,Free,0,0,2
2760,2021-06-19,Free,0,0,1
2761,2022-10-10,Basic,20,1,11
2762,2020-08-14,Free,0,1,2
2763,2023-03-23,Free,0,0,3
2764,2022-04-01,Basic,20,1,14
2765,2022-05-20,Free,0,0,3
2766,2021-02-08,Free,0,1,2
2767,2020-07-20,Pro,50,0,11
2768,2020-02-07,Enterprise,120,0,8
2769,2022-07-30,Pro,50,0,15
2770,2020-07-06,Enterprise,120,0,11
2771,2022-12-16,Basic,20,1,7
2772,2022-07-29,Free,0,1,1
2773,2022-11-09,Basic,20,0,13
2774,2020-09-29,Pro,50,0,12
2775,2023-02-16,Free,0,1,5
2776,2021-08-05,Free,0,1,2
2777,2021-05-30,Pro,50,1,9
2778,2023-05-29,Free,0,1,3
2779,2021-06-09,Basic,20,0,12
2780,2020-12-01,Free,0,0,2
2781,2021-11-28,Basic,20,1,6
2782,2022-12-14,Basic,20,1,5
2783,2021-05-14,Free,0,0,6
2784,2022-06-18,Free,0,0,7
2785,2022-02-04,Basic,20,0,13
2786,2021-06-19,Pro,50,0,8
2787,2020-06-10,Pro,50,0,9
2788,2021-08-16,Basic,20,1,10
2789,2020-06-07,Pro,50,1,10
2790,2023-04-26,Free,0,1,4
2791,2020-02-29,Free,0,0,3
2792,2022-07-03,Free,0,0,5
2793,2023-09-04,Basic,20,0,9
2794,2020-07-29,Free,0,1,7
2795,2021-02-09,Free,0,0,3
2796,2021-10-25,Basic,20,0,5
2797,2023-02-06,Pro,50,0,10
2798,2023-01-04,Free,0,1,3
2799,2021-06-25,Free,0,0,2
2800,2023-08-30,Basic,20,1,10
2801,2022-09-24,Basic,20,0,8
2802,2023-02-14,Basic,20,0,10
2803,2022-07-15,Free,0,1,1
2804,2022-05-17,Basic,20,0,10
2805,2020-01-19,Pro,50,1,12
2806,2021-03-07,Free,0,0,3
2807,2022-01-09,Enterprise,120,0,11
2808,2023-10-05,Free,0,0,1
2809,2020-07-01,Free,0,0,2
2810,2020-04-22,Basic,20,0,11
2811,2023-04-21,Free,0,1,2
2812,2021-04-25,Free,0,1,3
2813,2023-03-15,Basic,20,1,19
2814,2022-04-10,Pro,50,0,12
2815,2023-02-10,Enterprise,120,0,10
2816,2022-02-01,Basic,20,0,9
2817,2021-04-20,Free,0,0,7
2818,2022-02-01,Basic,20,0,6
2819,2023-08-19,Basic,20,0,7
2820,2022-08-28,Pro,50,0,7
2821,2022-10-16,Pro,50,0,13
2822,2023-02-15,Pro,50,1,12
2823,2020-06-09,Basic,20,0,10
2824,2021-02-04,Basic,20,0,11
2825,2020-07-16,Free,0,1,3
2826,2023-07-07,Enterprise,120,0,9
2827,2021-10-21,Free,0,1,6
2828,2022-12-06,Free,0,0,3
2829,2021-02-02,Free,0,1,3
2830,2020-03-18,Pro,50,0,9
2831,2020-05-03,Basic,20,1,6
2832,2020-03-15,Basic,20,1,12
2833,2020-05-16,Enterprise,120,0,11
2834,2021-08-24,Enterprise,120,0,11
2835,2023-11-24,Free,0,1,1
2836,2022-04-16,Free,0,1,4
2837,2021-05-14,Pro,50,0,13
2838,2020-05-17,Enterprise,120,1,16
2839,2020-02-19,Basic,20,1,10
2840,2022-08-30,Basic,20,0,6
2841,2020-09-10,Free,0,0,0
2842,2021-12-10,Pro,50,1,13
2843,2021-07-16,Basic,20,0,11
2844,2022-01-26,Basic,20,1,12
2845,2023-12-20,Free,0,1,3
2846,2021-06-30,Enterprise,120,0,11
2847,2023-08-18,Basic,20,0,7
2848,2022-07-10,Free,0,1,5
2849,2021-08-03,Basic,20,0,9
2850,2023-10-04,Basic,20,1,6
2851,2020-02-18,Basic,20,1,11
2852,2022-07-05,Pro,50,1,17
2853,2023-01-02,Basic,20,0,10
2854,2021-12-04,Enterprise,120,0,14
2855,2020-09-17,Free,0,0,4
2856,2020-12-21,Free,0,1,4
2857,2023-07-07,Free,0,1,5
2858,2021-09-29,Basic,20,0,10
2859,2022-01-12,Basic,20,1,8
2860,2023-08-11,Pro,50,0,12
2861,2022-10-06,Pro,50,0,8
2862,2022-07-19,Basic,20,0,7
2863,2021-10-02,Enterprise,120,0,7
2864,2022-03-02,Free,0,1,3
2865,2023-08-29,Pro,50,0,5
2866,2021-09-03,Basic,20,0,9
2867,2022-03-19,Basic,20,0,11
2868,2023-04-20,Pro,50,0,16
2869,2021-11-16,Basic,20,0,10
2870,2023-10-19,Free,0,1,2
2871,2020-07-06,Basic,20,0,16
2872,2022-09-11,Basic,20,1,15
2873,2021-07-01,Pro,50,0,11
2874,2021-12-25,Basic,20,1,10
